DENOM_CIA,SETOR_ATIV,ANO_ARQUIVO,VL_CONTA,VL_CONTA_REAIS,VL_CONTA_BI
CEL PARTICIPAÇÕES S.A. - CELPAR,Emp. Adm. Part. - Educação,2025,293187.0,293187000.0,0.293187
GRUPO SALTA EDUCAÇÃO S.A.,Emp. Adm. Part. - Educação,2025,197409.0,197409000.0,0.197409
BIOMA EDUCAÇÃO S.A.,Emp. Adm. Part. - Educação,2025,-135909.0,-135909000.0,-0.135909
CPFL ENERGIA S.A.,Emp. Adm. Part. - Energia Elétrica,2025,23008214.0,23008214000.0,23.008214
AXIA ENERGIA S.A.,Emp. Adm. Part. - Energia Elétrica,2025,16940411.0,16940411000.0,16.940411
NEOENERGIA S.A.,Emp. Adm. Part. - Energia Elétrica,2025,8739000.0,8739000000.0,8.739
ENERGISA S.A.,Emp. Adm. Part. - Energia Elétrica,2025,7776354.0,7776354000.0,7.776354
TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,Emp. Adm. Part. - Energia Elétrica,2025,6547556.0,6547556000.0,6.547556
CPFL ENERGIAS RENOVÁVEIS S.A.,Emp. Adm. Part. - Energia Elétrica,2025,4578280.0,4578280000.0,4.57828
ALUPAR INVESTIMENTO S/A,Emp. Adm. Part. - Energia Elétrica,2025,3593099.0,3593099000.0,3.593099
LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,Emp. Adm. Part. - Energia Elétrica,2025,1856874.0,1856874000.0,1.856874
ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A,Emp. Adm. Part. - Energia Elétrica,2025,985074.0,985074000.0,0.985074
SERENA GERAÇÃO S.A.,Emp. Adm. Part. - Energia Elétrica,2025,786115.0,786115000.0,0.786115
ENERGISA TRANSMISSÃO DE ENERGIA S/A,Emp. Adm. Part. - Energia Elétrica,2025,686528.0,686528000.0,0.686528
ELETRORIVER S.A.,Emp. Adm. Part. - Energia Elétrica,2025,608457.0,608457000.0,0.608457
SERENA ENERGIA S.A.,Emp. Adm. Part. - Energia Elétrica,2025,318260.0,318260000.0,0.31826
TERP GLBL BRASIL I PARTICIPAÇÕES S.A.,Emp. Adm. Part. - Energia Elétrica,2025,215452.0,215452000.0,0.215452
AUREN OPERAÇÕES S.A.,Emp. Adm. Part. - Energia Elétrica,2025,128108.0,128108000.0,0.128108
CELEO REDES TRANSMISSÃO DE ENERGIA S.A.,Emp. Adm. Part. - Energia Elétrica,2025,59515.0,59515000.0,0.059515
FOZ DO RIO CLARO ENERGIA S.A.,Emp. Adm. Part. - Energia Elétrica,2025,-213.0,-213000.0,-0.000213
ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.,Emp. Adm. Part. - Energia Elétrica,2025,-20248.0,-20248000.0,-0.020248
ASA BRANCA HOLDING S.A.,Emp. Adm. Part. - Energia Elétrica,2025,-58586.0,-58586000.0,-0.058586
TUPI ENERGIAS RENOVÁVEIS S.A.,Emp. Adm. Part. - Energia Elétrica,2025,-61993.0,-61993000.0,-0.061993
PLATÃO CAPITAL S.A.,Emp. Adm. Part. - Energia Elétrica,2025,-117340.0,-117340000.0,-0.11734
AURA ALMAS MINERAÇÃO S.A.,Emp. Adm. Part. - Extração Mineral,2025,456614.0,456614000.0,0.456614
ITAÚSA S.A.,Emp. Adm. Part. - Intermediação Financeira,2025,62874000.0,62874000000.0,62.874
ARANDU INVESTIMENTOS S.A.,Emp. Adm. Part. - Intermediação Financeira,2025,-426043.0,-426043000.0,-0.426043
METALURGICA GERDAU S.A.,Emp. Adm. Part. - Metalurgia e Siderurgia,2025,12048472.0,12048472000.0,12.048472
KEPLER WEBER S.A.,Emp. Adm. Part. - Metalurgia e Siderurgia,2025,355453.0,355453000.0,0.355453
TEKNO S.A. - INDUSTRIA E COMERCIO,Emp. Adm. Part. - Metalurgia e Siderurgia,2025,80429.0,80429000.0,0.080429
MANGELS INDUSTRIAL S.A.,Emp. Adm. Part. - Metalurgia e Siderurgia,2025,6447.0,6447000.0,0.006447
WEG S.A.,"Emp. Adm. Part. - Máqs., Equip., Veíc. e Peças",2025,13094721.0,13094721000.0,13.094721
WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,"Emp. Adm. Part. - Máqs., Equip., Veíc. e Peças",2025,216272.0,216272000.0,0.216272
PRÁTICA PRODUTOS S.A.,"Emp. Adm. Part. - Máqs., Equip., Veíc. e Peças",2025,52821.0,52821000.0,0.052821
PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,"Emp. Adm. Part. - Máqs., Equip., Veíc. e Peças",2025,-313941.0,-313941000.0,-0.313941
SUZANO HOLDING S.A.,Emp. Adm. Part. - Papel e Celulose,2025,6351517.0,6351517000.0,6.351517
ULTRAPAR PARTICIPACOES S.A.,Emp. Adm. Part. - Petróleo e Gás,2025,5067808.0,5067808000.0,5.067808
PETRORECÔNCAVO S.A.,Emp. Adm. Part. - Petróleo e Gás,2025,1075850.0,1075850000.0,1.07585
CBO HOLDING S.A.,Emp. Adm. Part. - Petróleo e Gás,2025,279910.0,279910000.0,0.27991
OCEÂNICA ENGENHARIA E CONSULTORIA S.A.,Emp. Adm. Part. - Petróleo e Gás,2025,-325168.0,-325168000.0,-0.325168
COMPASS GÁS E ENERGIA S.A.,"Emp. Adm. Part. - Saneamento, Serv. Água e Gás",2025,7164322.0,7164322000.0,7.164322
BRK AMBIENTAL PARTICIPAÇÕES S.A.,"Emp. Adm. Part. - Saneamento, Serv. Água e Gás",2025,-100525.0,-100525000.0,-0.100525
BB SEGURIDADE PARTICIPAÇÕES S.A.,Emp. Adm. Part. - Seguradoras e Corretoras,2025,17720682.0,17720682000.0,17.720682
CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,Emp. Adm. Part. - Seguradoras e Corretoras,2025,8056744.0,8056744000.0,8.056744
ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.,Emp. Adm. Part. - Seguradoras e Corretoras,2025,18934.0,18934000.0,0.018934
GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,Emp. Adm. Part. - Sem Setor Principal,2025,1360577.0,1360577000.0,1.360577
PORTO SERVIÇO S.A,Emp. Adm. Part. - Sem Setor Principal,2025,485001.0,485001000.0,0.485001
HMOBI PARTICIPAÇÕES S.A.,Emp. Adm. Part. - Sem Setor Principal,2025,359375.0,359375000.0,0.359375
DEXXOS PARTICIPAÇÕES S.A.,Emp. Adm. Part. - Sem Setor Principal,2025,296852.0,296852000.0,0.296852
CSU DIGITAL S.A.,Emp. Adm. Part. - Sem Setor Principal,2025,197228.0,197228000.0,0.197228
CIA PARTICIPACOES ALIANCA DA BAHIA,Emp. Adm. Part. - Sem Setor Principal,2025,149498.0,149498000.0,0.149498
TREVISA INVESTIMENTOS S.A.,Emp. Adm. Part. - Sem Setor Principal,2025,59956.0,59956000.0,0.059956
EMBPAR PARTICIPAÇÕES S/A,Emp. Adm. Part. - Sem Setor Principal,2025,-9655.0,-9655000.0,-0.009655
MLOG S.A.,Emp. Adm. Part. - Sem Setor Principal,2025,-85421.0,-85421000.0,-0.085421
SAO CARLOS EMPREEND E PARTICIPACOES S.A.,Emp. Adm. Part. - Sem Setor Principal,2025,-162728.0,-162728000.0,-0.162728
YBYRÁ CAPITAL S.A.,Emp. Adm. Part. - Sem Setor Principal,2025,-359440.0,-359440000.0,-0.35944
OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL,Emp. Adm. Part. - Sem Setor Principal,2025,-2704900.0,-2704900000.0,-2.7049
VLI MULTIMODAL S.A,Emp. Adm. Part. - Serviços Transporte e Logística,2025,16341054.0,16341054000.0,16.341054
MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,2025,4815112.0,4815112000.0,4.815112
SANTOS BRASIL PARTICIPACOES S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,2025,3227260.0,3227260000.0,3.22726
ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,2025,1977903.0,1977903000.0,1.977903
CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,2025,1418586.0,1418586000.0,1.418586
RODOVIAS DO BRASIL HOLDING S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,2025,488920.0,488920000.0,0.48892
LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,2025,245372.0,245372000.0,0.245372
AUSTRAVIAS S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,2025,-100562.0,-100562000.0,-0.100562
RUMO S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,2025,-168234.0,-168234000.0,-0.168234
INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR,Emp. Adm. Part. - Serviços Transporte e Logística,2025,-262174.0,-262174000.0,-0.262174
TPI - TRIUNFO PARTICIP. E INVEST. S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,2025,-384344.0,-384344000.0,-0.384344
AZUL S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,2025,-9026513.0,-9026513000.0,-9.026513
GOL LINHAS AEREAS INTELIGENTES S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,2025,-14744066.0,-14744066000.0,-14.744066
PORTO SAÚDE PARTICIPAÇÕES S.A.,Emp. Adm. Part. - Serviços médicos,2025,1019723.0,1019723000.0,1.019723
CLARO TELECOM PARTICIPAÇÕES S.A.,Emp. Adm. Part. - Telecomunicações,2025,3400527.0,3400527000.0,3.400527
UNIFIQUE TELECOMUNICAÇÕES S.A.,Emp. Adm. Part. - Telecomunicações,2025,383523.0,383523000.0,0.383523
SUL 116 PARTICIPAÇÕES S.A. - EM LIQUIDAÇÃO,Emp. Adm. Part. - Telecomunicações,2025,-636.0,-636000.0,-0.000636
PADTEC HOLDING S.A.,Emp. Adm. Part. - Telecomunicações,2025,-20877.0,-20877000.0,-0.020877
ALARES INTERNET PARTICIPAÇÕES S/A,Emp. Adm. Part. - Telecomunicações,2025,-212296.0,-212296000.0,-0.212296
ENGIE BRASIL ENERGIA S.A.,Energia Elétrica,2025,21482280.0,21482280000.0,21.48228
ISA ENERGIA BRASIL,Energia Elétrica,2025,12127492.0,12127492000.0,12.127492
CIA ENERGETICA DE MINAS GERAIS - CEMIG,Energia Elétrica,2025,12018904.0,12018904000.0,12.018904
CIA PARANAENSE DE ENERGIA - COPEL,Energia Elétrica,2025,10974618.0,10974618000.0,10.974618
EDP - ENERGIAS DO BRASIL S.A.,Energia Elétrica,2025,8927782.0,8927782000.0,8.927782
EQUATORIAL S.A.,Energia Elétrica,2025,6271736.0,6271736000.0,6.271736
CEMIG GERACAO E TRANSMISSAO S.A.,Energia Elétrica,2025,5509575.0,5509575000.0,5.509575
CHINA THREE GORGES BRASIL ENERGIA S.A.,Energia Elétrica,2025,4956198.0,4956198000.0,4.956198
REDE ENERGIA PARTICIPAÇÕES S.A.,Energia Elétrica,2025,3685904.0,3685904000.0,3.685904
AXIA ENERGIA NORTE S.A.,Energia Elétrica,2025,3418502.0,3418502000.0,3.418502
COPEL GERAÇÃO E TRANSMISSÃO S.A.,Energia Elétrica,2025,3109382.0,3109382000.0,3.109382
AXIA ENERGIA NORDESTE S.A.,Energia Elétrica,2025,3083777.0,3083777000.0,3.083777
CESP - CIA ENERGETICA DE SAO PAULO,Energia Elétrica,2025,2827418.0,2827418000.0,2.827418
ENEVA S.A,Energia Elétrica,2025,2241102.0,2241102000.0,2.241102
AXIA ENERGIA SUL S.A.,Energia Elétrica,2025,1802526.0,1802526000.0,1.802526
CPFL TRANSMISSÃO S.A.,Energia Elétrica,2025,1673166.0,1673166000.0,1.673166
CENTRAIS ELET DE SANTA CATARINA S.A.,Energia Elétrica,2025,1445297.0,1445297000.0,1.445297
COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,Energia Elétrica,2025,460837.0,460837000.0,0.460837
LIGHT ENERGIA S.A.,Energia Elétrica,2025,301936.0,301936000.0,0.301936
ESSENTIA PCHS S.A.,Energia Elétrica,2025,195192.0,195192000.0,0.195192
HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,Energia Elétrica,2025,14370.0,14370000.0,0.01437
PRODUTORES ENERGET.DE MANSO S.A.- PROMAN,Energia Elétrica,2025,429.0,429000.0,0.000429
RIO PARANAPANEMA ENERGIA S.A.,Energia Elétrica,2025,0.0,0.0,0.0
MULTINER S/A,Energia Elétrica,2025,-58768.0,-58768000.0,-0.058768
COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G,Energia Elétrica,2025,-68918.0,-68918000.0,-0.068918
EMAE - EMPRESA METROP. DE AGUAS E ENERGIA S.A.,Energia Elétrica,2025,-104224.0,-104224000.0,-0.104224
RENOVA ENERGIA S.A.,Energia Elétrica,2025,-279300.0,-279300000.0,-0.2793
AUREN ENERGIA S.A.,Energia Elétrica,2025,-572012.0,-572012000.0,-0.572012
COMERC ENERGIA S.A.,Energia Elétrica,2025,-572651.0,-572651000.0,-0.572651
AUREN PARTICIPAÇÕES S.A.,Energia Elétrica,2025,-687951.0,-687951000.0,-0.687951
RIO ALTO ENERGIAS RENOVÁVEIS S.A.,Energia Elétrica,2025,-987680.0,-987680000.0,-0.98768
VALE S.A.,Extração Mineral,2025,84484000.0,84484000000.0,84.484
CSN MINERAÇÃO S.A.,Extração Mineral,2025,6176877.0,6176877000.0,6.176877
COMPANHIA BRASILEIRA DE ALUMÍNIO,Extração Mineral,2025,156965.0,156965000.0,0.156965
EUROFARMA LABORATÓRIOS S.A.,Farmacêutico e Higiene,2025,2602020.0,2602020000.0,2.60202
HYPERA S.A.,Farmacêutico e Higiene,2025,2521007.0,2521007000.0,2.521007
BLAU FARMACÊUTICA S.A.,Farmacêutico e Higiene,2025,1085334.0,1085334000.0,1.085334
UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.,Farmacêutico e Higiene,2025,589192.0,589192000.0,0.589192
BIOMM S.A.,Farmacêutico e Higiene,2025,-83925.0,-83925000.0,-0.083925
NATURA COSMÉTICOS S.A.,Farmacêutico e Higiene,2025,-1024599.0,-1024599000.0,-1.024599
BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL,Farmacêutico e Higiene,2025,-1484208.0,-1484208000.0,-1.484208
HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL,Hospedagem e Turismo,2025,111730.0,111730000.0,0.11173
CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,Hospedagem e Turismo,2025,-288552.0,-288552000.0,-0.288552
CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,Intermediação Financeira,2025,4052346.0,4052346000.0,4.052346
OLIVEIRA TRUST S.A.,Intermediação Financeira,2025,235641.0,235641000.0,0.235641
B100 S.A.,Intermediação Financeira,2025,-465085.0,-465085000.0,-0.465085
METISA METALURGICA TIMBOENSE S.A.,Metalurgia e Siderurgia,2025,71204296.0,71204296000.0,71.204296
GERDAU S.A.,Metalurgia e Siderurgia,2025,6017500.0,6017500000.0,6.0175
HAGA S.A. INDUSTRIA E COMERCIO,Metalurgia e Siderurgia,2025,4708147.0,4708147000.0,4.708147
SCHULZ S.A.,Metalurgia e Siderurgia,2025,544067.0,544067000.0,0.544067
CIA FERRO LIGAS DA BAHIA - FERBASA,Metalurgia e Siderurgia,2025,516430.0,516430000.0,0.51643
ALUBAR METAIS E CABOS S.A.,Metalurgia e Siderurgia,2025,259794.0,259794000.0,0.259794
ELECTRO ACO ALTONA S.A.,Metalurgia e Siderurgia,2025,157583.0,157583000.0,0.157583
PANATLANTICA S.A.,Metalurgia e Siderurgia,2025,134525.0,134525000.0,0.134525
BAUMER S.A.,Metalurgia e Siderurgia,2025,51367.0,51367000.0,0.051367
WETZEL S.A.,Metalurgia e Siderurgia,2025,4302.0,4302000.0,0.004302
TUPY S.A.,Metalurgia e Siderurgia,2025,-572112.0,-572112000.0,-0.572112
USINAS SID DE MINAS GERAIS S.A.-USIMINAS,Metalurgia e Siderurgia,2025,-5813344.0,-5813344000.0,-5.813344
CIA SIDERURGICA NACIONAL,Metalurgia e Siderurgia,2025,-6089734.0,-6089734000.0,-6.089734
PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,Metalurgia e Siderurgia,2025,-6940200.0,-6940200000.0,-6.9402
EMBRAER S.A.,"Máquinas, Equipamentos, Veículos e Peças",2025,3915868.0,3915868000.0,3.915868
MARCOPOLO S.A.,"Máquinas, Equipamentos, Veículos e Peças",2025,2457885.0,2457885000.0,2.457885
IOCHPE MAXION S.A.,"Máquinas, Equipamentos, Veículos e Peças",2025,1791654.0,1791654000.0,1.791654
WHIRLPOOL S.A.,"Máquinas, Equipamentos, Veículos e Peças",2025,1361567.0,1361567000.0,1.361567
RANDONCORP S.A.,"Máquinas, Equipamentos, Veículos e Peças",2025,1263810.0,1263810000.0,1.26381
MAHLE METAL LEVE S.A.,"Máquinas, Equipamentos, Veículos e Peças",2025,1149960.0,1149960000.0,1.14996
RODOBENS SA,"Máquinas, Equipamentos, Veículos e Peças",2025,708466.0,708466000.0,0.708466
FRASLE MOBILITY S.A.,"Máquinas, Equipamentos, Veículos e Peças",2025,657869.0,657869000.0,0.657869
ROMI S.A.,"Máquinas, Equipamentos, Veículos e Peças",2025,201134.0,201134000.0,0.201134
TAURUS ARMAS S.A.,"Máquinas, Equipamentos, Veículos e Peças",2025,188530.0,188530000.0,0.18853
TECNOGERA-LOCAÇÃO E TRANSFORMAÇÃO DE ENERGIA S.A.,"Máquinas, Equipamentos, Veículos e Peças",2025,148872.0,148872000.0,0.148872
METALURGICA RIOSULENSE S.A.,"Máquinas, Equipamentos, Veículos e Peças",2025,123180.0,123180000.0,0.12318
METALFRIO SOLUTIONS S.A.,"Máquinas, Equipamentos, Veículos e Peças",2025,-637.0,-637000.0,-0.000637
INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA,"Máquinas, Equipamentos, Veículos e Peças",2025,-8287.0,-8287000.0,-0.008287
LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A,"Máquinas, Equipamentos, Veículos e Peças",2025,-27702.0,-27702000.0,-0.027702
RECRUSUL S.A.,"Máquinas, Equipamentos, Veículos e Peças",2025,-36684.0,-36684000.0,-0.036684
BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL,"Máquinas, Equipamentos, Veículos e Peças",2025,-51535.0,-51535000.0,-0.051535
LUPATECH S.A,"Máquinas, Equipamentos, Veículos e Peças",2025,-91948.0,-91948000.0,-0.091948
INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL,"Máquinas, Equipamentos, Veículos e Peças",2025,-749998.0,-749998000.0,-0.749998
AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.,"Máquinas, Equipamentos, Veículos e Peças",2025,-3670412.0,-3670412000.0,-3.670412
COBRASMA S.A.,"Máquinas, Equipamentos, Veículos e Peças",2025,-8448168.0,-8448168000.0,-8.448168
SUZANO S.A.,Papel e Celulose,2025,6392981.0,6392981000.0,6.392981
ELDORADO BRASIL CELULOSE S.A.,Papel e Celulose,2025,5647295.0,5647295000.0,5.647295
KLABIN S.A.,Papel e Celulose,2025,3725156.0,3725156000.0,3.725156
CIA MELHORAMENTOS DE SAO PAULO,Papel e Celulose,2025,-29390.0,-29390000.0,-0.02939
UNIPAR CARBOCLORO S.A.,Petroquímicos e Borracha,2025,2077724.0,2077724000.0,2.077724
BORRACHAS VIPAL S.A.,Petroquímicos e Borracha,2025,428616.0,428616000.0,0.428616
METANOR SA METANOL DO NE,Petroquímicos e Borracha,2025,54899.0,54899000.0,0.054899
SANSUY S.A. INDUSTRIA DE PLASTICOS,Petroquímicos e Borracha,2025,-305457.0,-305457000.0,-0.305457
BRASKEM S.A.,Petroquímicos e Borracha,2025,-23013000.0,-23013000000.0,-23.013
PETROLEO BRASILEIRO S.A. PETROBRAS,Petróleo e Gás,2025,295228000.0,295228000000.0,295.228
PRIO S.A.,Petróleo e Gás,2025,12553085.0,12553085000.0,12.553085
PRIO FORTE S.A.,Petróleo e Gás,2025,10104849.0,10104849000.0,10.104849
BRAVA ENERGIA S.A.,Petróleo e Gás,2025,1003068.0,1003068000.0,1.003068
OCEANPACT SERVIÇOS MARITIMOS S.A.,Petróleo e Gás,2025,89877.0,89877000.0,0.089877
ORIGEM ENERGIA S.A.,Petróleo e Gás,2025,40203.0,40203000.0,0.040203
AZEVEDO & TRAVASSOS ENERGIA S.A.,Petróleo e Gás,2025,-48505.0,-48505000.0,-0.048505
CIA SANEAMENTO BASICO EST SAO PAULO,"Saneamento, Serv. Água e Gás",2025,36083244.0,36083244000.0,36.083244
CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,"Saneamento, Serv. Água e Gás",2025,5465328.0,5465328000.0,5.465328
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,"Saneamento, Serv. Água e Gás",2025,3083568.0,3083568000.0,3.083568
EQUIPAV SANEAMENTO S.A.,"Saneamento, Serv. Água e Gás",2025,3060363.0,3060363000.0,3.060363
VITAL ENGENHARIA AMBIENTAL S.A.,"Saneamento, Serv. Água e Gás",2025,792402.0,792402000.0,0.792402
SOLVI ESSENCIS AMBIENTAL S.A.,"Saneamento, Serv. Água e Gás",2025,532802.0,532802000.0,0.532802
ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.,"Saneamento, Serv. Água e Gás",2025,296876.0,296876000.0,0.296876
ORIZON MEIO AMBIENTE S.A.,"Saneamento, Serv. Água e Gás",2025,91910.0,91910000.0,0.09191
IGUA SANEAMENTO S.A.,"Saneamento, Serv. Água e Gás",2025,-943213.0,-943213000.0,-0.943213
PORTO SEGURO S.A.,Seguradoras e Corretoras,2025,6114860.0,6114860000.0,6.11486
IRB - BRASIL RESSEGUROS S.A.,Seguradoras e Corretoras,2025,2393370.0,2393370000.0,2.39337
WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.,Seguradoras e Corretoras,2025,664476.0,664476000.0,0.664476
QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,Seguradoras e Corretoras,2025,32112.0,32112000.0,0.032112
REDE D'OR SÃO LUIZ S.A.,Serviços Médicos,2025,8777743.0,8777743000.0,8.777743
FLEURY S.A.,Serviços Médicos,2025,1200325.0,1200325000.0,1.200325
BRADSAÚDE S.A.,Serviços Médicos,2025,1121670.0,1121670000.0,1.12167
CORPÓREOS - SERVIÇOS TERAPÊUTICOS S.A.,Serviços Médicos,2025,107516.0,107516000.0,0.107516
MPM CORPÓREOS S.A.,Serviços Médicos,2025,14806.0,14806000.0,0.014806
GSH CORP PARTICIPAÇÕES S.A.,Serviços Médicos,2025,-17938.0,-17938000.0,-0.017938
HOSPITAL ANCHIETA S.A.,Serviços Médicos,2025,-178197.0,-178197000.0,-0.178197
HOSPITAL MATER DEI S.A.,Serviços Médicos,2025,-211988.0,-211988000.0,-0.211988
HOSPITAL CARE CALEDONIA S.A.,Serviços Médicos,2025,-446655.0,-446655000.0,-0.446655
KORA SAÚDE PARTICIPAÇÕES S.A.,Serviços Médicos,2025,-589779.0,-589779000.0,-0.589779
ELFA MEDICAMENTOS S.A.,Serviços Médicos,2025,-721360.0,-721360000.0,-0.72136
ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.,Serviços Médicos,2025,-1489067.0,-1489067000.0,-1.489067
HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.,Serviços Médicos,2025,-1583090.0,-1583090000.0,-1.58309
ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,Serviços Médicos,2025,-4388532.0,-4388532000.0,-4.388532
DIAGNOSTICOS DA AMERICA S.A.,Serviços Médicos,2025,-4657950.0,-4657950000.0,-4.65795
LOCALIZA RENT A CAR S.A.,Serviços Transporte e Logística,2025,7367560.0,7367560000.0,7.36756
ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,Serviços Transporte e Logística,2025,3560538.0,3560538000.0,3.560538
MRS LOGISTICA S.A.,Serviços Transporte e Logística,2025,2970573.0,2970573000.0,2.970573
LOCALIZA FLEET S.A.,Serviços Transporte e Logística,2025,1817264.0,1817264000.0,1.817264
"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",Serviços Transporte e Logística,2025,1172902.0,1172902000.0,1.172902
MOVIDA PARTICIPACOES SA,Serviços Transporte e Logística,2025,1099714.0,1099714000.0,1.099714
EPR INFRAESTRUTURA PR S.A.,Serviços Transporte e Logística,2025,710074.0,710074000.0,0.710074
"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",Serviços Transporte e Logística,2025,709676.0,709676000.0,0.709676
VIX LOGÍSTICA S.A.,Serviços Transporte e Logística,2025,579184.0,579184000.0,0.579184
JSL S.A.,Serviços Transporte e Logística,2025,578032.0,578032000.0,0.578032
TEGMA GESTAO LOGISTICA S.A.,Serviços Transporte e Logística,2025,513575.0,513575000.0,0.513575
"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",Serviços Transporte e Logística,2025,498820.0,498820000.0,0.49882
SIMPAR S.A.,Serviços Transporte e Logística,2025,309083.0,309083000.0,0.309083
LOG-IN LOGISTICA INTERMODAL S.A.,Serviços Transporte e Logística,2025,147378.0,147378000.0,0.147378
UNIDAS LOCAÇÕES E SERVIÇOS S.A.,Serviços Transporte e Logística,2025,102273.0,102273000.0,0.102273
CLI SUL S.A.,Serviços Transporte e Logística,2025,57107.0,57107000.0,0.057107
"ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.",Serviços Transporte e Logística,2025,10754.0,10754000.0,0.010754
UNIDAS LOCADORA S.A.,Serviços Transporte e Logística,2025,7484.0,7484000.0,0.007484
CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.,Serviços Transporte e Logística,2025,-7581.0,-7581000.0,-0.007581
HOLDING DO ARAGUAIA S.A.,Serviços Transporte e Logística,2025,-27653.0,-27653000.0,-0.027653
TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.,Serviços Transporte e Logística,2025,-168712.0,-168712000.0,-0.168712
AUTOMOB PARTICIPAÇÕES S.A.,Serviços Transporte e Logística,2025,-391057.0,-391057000.0,-0.391057
ARTERIS S.A.,Serviços Transporte e Logística,2025,-625641.0,-625641000.0,-0.625641
HIDROVIAS DO BRASIL S.A.,Serviços Transporte e Logística,2025,-710333.0,-710333000.0,-0.710333
BBM LOGÍSTICA S.A.,Serviços Transporte e Logística,2025,-1190310.0,-1190310000.0,-1.19031
SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,Serviços Transporte e Logística,2025,-1473813.0,-1473813000.0,-1.473813
TELEFÔNICA BRASIL S.A,Telecomunicações,2025,11734875.0,11734875000.0,11.734875
